业务,客户编码,MDMID,订单编码,订单行号,订单行号代码,结算单编码,结算单行号,收入含税金额,收入不含税金额
零售,601488,10021857,12508826,40,HLB-16008f3f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508826,33,HLB-16009082-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508826,32,HLB-1600900f-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508826,31,HLB-1600906c-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508826,30,HLB-16009029-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12508826,29,HLB-16008fc7-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,2,-338.62,-299.66
零售,601488,10021857,12162106,48,HLB-27defe42-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,45,HLB-27bc342c-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,44,HLB-27defd7b-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,41,HLB-27deff04-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,39,HLB-27defc5b-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,36,HLB-27defb88-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,35,HLB-27bc32a6-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,34,HLB-27defc31-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,31,HLB-27defb5a-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,27,HLB-27defc84-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,21,HLB-27defe93-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,20,HLB-27defae0-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,19,HLB-27defd29-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,14,HLB-27bc3459-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,11,HLB-27bc336f-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,9,HLB-27defbdf-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,6,HLB-27defc08-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,4,HLB-27bc323a-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,3,HLB-27defe1b-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12162106,1,HLB-27bc3310-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,79,HLB-2992c49d-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,77,HLB-2992c37a-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,74,HLB-29728865-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,68,HLB-2972870e-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,67,HLB-2992c4f4-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,66,HLB-29728685-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,65,HLB-2992c577-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,64,HLB-2992c4c7-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,63,HLB-2992c413-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,62,HLB-297283c1-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,60,HLB-29728603-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,59,HLB-2992c46e-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,58,HLB-2972854a-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,57,HLB-2992c3e0-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,54,HLB-29728836-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,53,HLB-2992c3ac-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,49,HLB-2972840a-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,48,HLB-2972865b-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,47,HLB-2992c522-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,45,HLB-297284ab-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,40,HLB-29728780-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,33,HLB-2972851a-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,32,HLB-2992c5cc-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,31,HLB-2992c5a3-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,29,HLB-297286b1-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,28,HLB-297284e4-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,27,HLB-29728630-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,26,HLB-29728576-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,24,HLB-2992c54c-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,23,HLB-297287da-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,22,HLB-2992c441-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,20,HLB-297287ab-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,19,HLB-297285d7-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,17,HLB-297286dd-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,15,HLB-29728476-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,13,HLB-29728756-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,9,HLB-2972843e-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,4,HLB-29728809-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,2,HLB-2992c348-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12516719,1,HLB-297285a5-5880-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,40,HLB-0496a8e2-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,37,HLB-0496a9a5-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,35,HLB-0496a91a-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,34,HLB-0496aacd-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,26,HLB-0496a970-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,21,HLB-0496aaa3-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12517980,18,HLB-0496aa72-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,21,-282.06,-249.61
零售,601488,10021857,12377687,8,HLB-ecc7bf67-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,7,HLB-ecc7bec0-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,6,HLB-ecc7bf17-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,5,HLB-ecc7be2d-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,4,HLB-ecc7beac-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,3,HLB-ecc7be95-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,2,HLB-ecc7be40-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377687,1,HLB-ecc7be53-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12549584,10,HLB-6ecc3874-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12549584,9,HLB-6ecc385f-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12549584,8,HLB-6ecc3838-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12549584,6,HLB-6ecc3822-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12549584,5,HLB-6ecc384b-5d4a-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,10,HLB-ecec2717-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,9,HLB-ecec272c-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,8,HLB-ecec2704-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,7,HLB-ecec26c4-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,6,HLB-ecec26b1-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,5,HLB-ecec26ee-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,4,HLB-ecec2752-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,3,HLB-ecec273f-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,2,HLB-ecec26da-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12377691,1,HLB-ecec269c-4f2f-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,60,HLB-0bdf9693-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,54,HLB-0bdf960b-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,53,HLB-0bf2df81-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,52,HLB-0bdf95a4-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,50,HLB-0bf2deaa-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,48,HLB-0bdf95e2-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,47,HLB-0bdf966a-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,46,HLB-0bdf96ba-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,44,HLB-0bf2df6d-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,43,HLB-0bf2dfa9-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,42,HLB-0bdf961e-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,39,HLB-0bf2df3f-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,34,HLB-0bdf96cd-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,33,HLB-0bdf96e0-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,32,HLB-0bdf95cc-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,29,HLB-0bf2defb-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,27,HLB-0bdf9643-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,26,HLB-0bdf958e-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,22,HLB-0bdf967f-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,21,HLB-0bdf96a6-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,20,HLB-0bdf95f7-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,17,HLB-0bdf9631-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,16,HLB-0bf2df95-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,12,HLB-0bdf9656-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,11,HLB-0bf2df28-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,9,HLB-0bdf96f5-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,7,HLB-0bf2df12-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,6,HLB-0bdf957b-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,2,HLB-0bdf95b7-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12654598,1,HLB-0bf2df54-69e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,38,HLB-ab6f78fb-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,36,HLB-ab6f78a0-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,33,HLB-ab6f7785-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,31,HLB-ab6f7911-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,30,HLB-ab6f7861-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,28,HLB-ab6f77e7-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,26,HLB-ab6f78cd-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,25,HLB-ab6f77fb-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,24,HLB-ab6f77a8-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,21,HLB-ab6f7924-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,15,HLB-ab6f77d4-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,13,HLB-ab6f78e8-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,12,HLB-ab6f780f-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12506578,11,HLB-ab6f7877-56e9-11f0-8cdb-0c42a112278c,ZRTC20260424025,20,-281.3,-248.94
零售,601488,10021857,12517981,2,HLB-04b07c9c-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,16,-282.06,-249.61
零售,601488,10021857,12517981,1,HLB-04b07d59-5898-11f0-8cdb-0c42a112278c,ZRTC20260424025,16,-282.06,-249.61
零售,601488,10021857,12508842,8,HLB-175043dd-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.31,-248.95
零售,601488,10021857,12508842,7,HLB-175043c3-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12508842,5,HLB-175043ab-570e-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,10,HLB-591fcbae-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,9,HLB-591fcaec-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,8,HLB-591fcb18-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,7,HLB-591fcb2b-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,6,HLB-591fcb95-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,5,HLB-591fcb7e-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,4,HLB-591fcb57-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,3,HLB-591fcb40-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,2,HLB-591fcbc3-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12416211,1,HLB-591fcb6a-518b-11f0-8cdb-0c42a112278c,ZRTC20260424025,15,-281.3,-248.94
零售,601488,10021857,12384616,1,HLB-4fedd37a-4fca-11f0-8cdb-0c42a112278c,ZRTC20260424025,14,-558.06,-493.86
零售,601488,10021857,12410904,1,HLB-001f611a-5168-11f0-8cdb-0c42a112278c,ZRTC20260424025,13,-346.61,-306.73
零售,601488,10021857,12516560,1,HLB-fa5cf9a2-587d-11f0-8cdb-0c42a112278c,ZRTC20260424025,13,-346.61,-306.73
零售,601488,10021857,12162106,100,HLB-27f4b3af-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.92,-354.8
零售,601488,10021857,12162106,99,HLB-27f4b542-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,96,HLB-27f4b428-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,92,HLB-27defb71-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,88,HLB-27defd8e-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,85,HLB-27bc3415-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,79,HLB-27defc97-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,78,HLB-27f4b47c-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,76,HLB-27bc3184-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,75,HLB-27bc33e9-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,74,HLB-27defd3d-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,73,HLB-27bc32c0-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,71,HLB-27defc1d-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,69,HLB-27defdb6-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,67,HLB-27f4b4f4-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,66,HLB-27defb42-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,65,HLB-27f4b56a-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,63,HLB-27bc31d0-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,62,HLB-27defc45-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,60,HLB-27defbca-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,59,HLB-27defdde-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,57,HLB-27defeef-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,56,HLB-27f4b4cc-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,55,HLB-27bc3443-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,53,HLB-27defba0-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,51,HLB-27f4b4a5-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,50,HLB-27defc6f-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,49,HLB-27bc321f-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,47,HLB-27bc3359-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,46,HLB-27defe7f-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,40,HLB-27defe06-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,38,HLB-27defcef-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,37,HLB-27f4b454-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,33,HLB-27defd15-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,30,HLB-27bc338a-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,29,HLB-27defea6-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,28,HLB-27defafa-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,26,HLB-27bc328c-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,24,HLB-27bc32f9-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,23,HLB-27bc313b-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,22,HLB-27defe2e-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,18,HLB-27f4b51a-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,17,HLB-27bc3329-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,16,HLB-27bc3252-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
零售,601488,10021857,12162106,13,HLB-27defa79-41de-11f0-8cdb-0c42a112278c,ZRTC20260424025,12,-400.26,-354.21
