DMS结算订单,DMS行唯一ID,DMS行下层明细ID,DMS参考订单号码,DMS订单行号,工厂,DRP订单金额,DRP/LTC折扣金额,SD 凭证,交货,开票凭证,处理日期,处理时间,消息文本,信息类型,DMS收入确认回传,消息文本.1
ZRTC20260407044,1-7O45EM,QC@73439943,12064554,HLB-b3a6b6fa-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439944,12064554,HLB-b3a6b730-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439946,12064554,HLB-b3c83937-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439947,12064554,HLB-b3a6b6db-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439948,12064554,HLB-b3c83b58-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439949,12064554,HLB-b3a6b680-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439950,12064554,HLB-b3a6b93d-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439951,12064554,HLB-b3c83b7f-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439952,12064554,HLB-b3c83a34-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439954,12064554,HLB-b3c83bcf-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439956,12064554,HLB-b3a6b8a3-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439957,12064554,HLB-b3c83bf9-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439958,12064554,HLB-b3c83a5f-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439960,12064554,HLB-b3a6b8e8-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439961,12064554,HLB-b3a6b713-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439962,12064554,HLB-b3c83802-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439963,12064554,HLB-b3c83b6b-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439964,12064554,HLB-b3a6b911-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439965,12064554,HLB-b3c83add-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439966,12064554,HLB-b3a6ba20-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439967,12064554,HLB-b3c838a6-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439968,12064554,HLB-b3c8391e-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439969,12064554,HLB-b3c83c20-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439970,12064554,HLB-b3a6b819-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439973,12064554,HLB-b3c839cb-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439974,12064554,HLB-b3c838f1-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439975,12064554,HLB-b3a6b9a5-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439976,12064554,HLB-b3a6b966-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439977,12064554,HLB-b3a6b9ba-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439978,12064554,HLB-b3a6b9f7-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439979,12064554,HLB-b3a6ba86-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439980,12064554,HLB-b3c838c2-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439981,12064554,HLB-b3c83a8a-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439982,12064554,HLB-b3a6b797-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439983,12064554,HLB-b3c83a76-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439984,12064554,HLB-b3c838d8-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439985,12064554,HLB-b3a6baaf-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439986,12064554,HLB-b3c83872-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439987,12064554,HLB-b3a6bac5-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439988,12064554,HLB-b3a6b8ba-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439989,12064554,HLB-b3a6b806-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439990,12064554,HLB-b3a6b8d4-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439991,12064554,HLB-b3c83b05-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439992,12064554,HLB-b3a6b98f-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439993,12064554,HLB-b3c83b1c-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439994,12064554,HLB-b3a6b7de-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439995,12064554,HLB-b3a6b764-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439996,12064554,HLB-b3c8399c-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439997,12064554,HLB-b3c83c0d-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439998,12064554,HLB-b3a6bad9-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73439999,12064554,HLB-b3a6b7ad-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440000,12064554,HLB-b3c839e2-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440001,12064554,HLB-b3c83972-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440002,12064554,HLB-b3a6b9e3-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440003,12064554,HLB-b3a6b748-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440004,12064554,HLB-b3a6b8fe-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440005,12064554,HLB-b3a6ba0a-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440006,12064554,HLB-b3a6b873-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440007,12064554,HLB-b3c8394b-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440008,12064554,HLB-b3c83987-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@73440009,12064554,HLB-b3c83a48-3a13-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141343,12064843,HLB-0665c01a-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141347,12064843,HLB-0665c044-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141353,12064843,HLB-0665bf1f-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141355,12064843,HLB-0665bed6-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141358,12064843,HLB-0665bf34-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141359,12064843,HLB-0665bf4a-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141360,12064843,HLB-0665c097-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141362,12064843,HLB-0665c0c9-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141363,12064843,HLB-0665c05c-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141364,12064843,HLB-0665c006-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141365,12064843,HLB-0665c108-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141368,12064843,HLB-0665bfc9-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141369,12064843,HLB-0665c130-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141370,12064843,HLB-0665bfdd-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141371,12064843,HLB-0665bf72-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141373,12064843,HLB-0665bff1-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141374,12064843,HLB-0665bf00-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141375,12064843,HLB-0665bf8a-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141376,12064843,HLB-0665beea-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141377,12064843,HLB-0665c0f1-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141379,12064843,HLB-0665c083-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141380,12064843,HLB-0665c0dd-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141382,12064843,HLB-0665c06f-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141384,12064843,HLB-0665bfb6-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141386,12064843,HLB-0665c02d-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141389,12064843,HLB-0665c184-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141391,12064843,HLB-0665c11d-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141392,12064843,HLB-0665c170-3a16-11f0-8cdb-0c42a112278c,1000.0,-443.43,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260407044,1-7O45EM,QC@74141395,12064843,HLB-0665bf9f-3a16-11f0-8cdb-0c42a112278c,1000.0,-444.24,0,60244491,,920694885,2026-04-09,12:17:48,销售订单0060244491创建成功开票：0920694885,S,1,成功
ZRTC20260424025,1-7Z1TIB,QC@76221986,12520970,HLB-39411a6b-593a-11f0-8cdb-0c42a112278c,1000.0,-669.24,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664826,12508837,HLB-170d9d57-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664829,12508837,HLB-170d9dd2-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664835,12508837,HLB-170d9d94-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664836,12508837,HLB-170d9de7-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664837,12508837,HLB-170d9da8-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664838,12508837,HLB-170d9dbe-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664840,12508837,HLB-170d9e10-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664843,12508837,HLB-170d9d80-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664844,12508837,HLB-170d9d6b-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70664845,12508837,HLB-170d9dfa-570e-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70782781,12542815,HLB-d4e8a4ad-5c63-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70782783,12542815,HLB-d4e8a52a-5c63-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70782787,12542815,HLB-d4e8a470-5c63-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70782790,12542815,HLB-d4e8a53f-5c63-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIC,QC@70782792,12542815,HLB-d4e8a499-5c63-11f0-8cdb-0c42a112278c,1000.0,-338.62,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
